date	method	gmsl
2010-05-13	gmsl_sat	44.5143137254902
2010-05-23	gmsl_sat	48.7543137254902
2010-05-28	gmsl_sat	45.7643137254902
2010-06-02	gmsl_sat	48.694313725490204
2010-06-06	gmsl_sat	46.7243137254902
2010-06-12	gmsl_sat	48.7743137254902
2010-06-21	gmsl_sat	49.1643137254902
2010-06-26	gmsl_sat	47.0143137254902
2010-07-01	gmsl_sat	48.7243137254902
2010-07-06	gmsl_sat	45.5743137254902
2010-07-11	gmsl_sat	48.3543137254902
2010-07-16	gmsl_sat	47.2143137254902
2010-07-21	gmsl_sat	48.7643137254902
2010-07-26	gmsl_sat	47.2643137254902
2010-07-31	gmsl_sat	46.7643137254902
2010-08-05	gmsl_sat	47.1443137254902
2010-08-10	gmsl_sat	45.0243137254902
2010-08-15	gmsl_sat	49.594313725490196
2010-08-20	gmsl_sat	46.0843137254902
2010-08-25	gmsl_sat	46.0543137254902
2010-08-30	gmsl_sat	42.2543137254902
2010-09-04	gmsl_sat	44.1043137254902
2010-09-09	gmsl_sat	43.8943137254902
2010-09-14	gmsl_sat	44.094313725490196
2010-09-19	gmsl_sat	43.2843137254902
2010-09-24	gmsl_sat	43.5443137254902
2010-09-29	gmsl_sat	42.4143137254902
2010-10-04	gmsl_sat	42.0243137254902
2010-10-09	gmsl_sat	43.5343137254902
2010-10-13	gmsl_sat	44.094313725490196
2010-10-18	gmsl_sat	46.7743137254902
2010-10-23	gmsl_sat	47.7143137254902
2010-10-28	gmsl_sat	44.9643137254902
2010-11-02	gmsl_sat	47.094313725490196
2010-11-07	gmsl_sat	44.0743137254902
2010-11-12	gmsl_sat	44.734313725490196
2010-11-17	gmsl_sat	45.2943137254902
2010-11-22	gmsl_sat	40.814313725490194
2010-11-27	gmsl_sat	41.1643137254902
2010-12-02	gmsl_sat	39.4743137254902
2010-12-07	gmsl_sat	42.4043137254902
2010-12-12	gmsl_sat	42.5343137254902
2010-12-22	gmsl_sat	44.5443137254902
2010-12-27	gmsl_sat	44.4343137254902
2011-01-01	gmsl_sat	44.594313725490196
2011-01-06	gmsl_sat	42.094313725490196
2011-01-11	gmsl_sat	41.314313725490194
2011-01-21	gmsl_sat	41.1443137254902
2011-01-25	gmsl_sat	43.194313725490204
2011-01-30	gmsl_sat	43.924313725490194
2011-02-04	gmsl_sat	41.694313725490204
2011-02-09	gmsl_sat	41.9343137254902
2011-02-14	gmsl_sat	40.5443137254902
2011-02-19	gmsl_sat	42.6543137254902
2011-02-24	gmsl_sat	41.2543137254902
2011-03-01	gmsl_sat	42.9043137254902
2011-03-06	gmsl_sat	41.8643137254902
2011-03-11	gmsl_sat	41.8943137254902
2011-03-16	gmsl_sat	41.9043137254902
2011-03-21	gmsl_sat	40.9643137254902
2011-03-26	gmsl_sat	39.7943137254902
2011-03-31	gmsl_sat	41.6643137254902
2011-04-05	gmsl_sat	41.6543137254902
2011-04-10	gmsl_sat	41.704313725490195
2011-04-15	gmsl_sat	42.0243137254902
2011-04-20	gmsl_sat	41.5243137254902
2011-04-25	gmsl_sat	41.5843137254902
2011-04-30	gmsl_sat	40.1443137254902
2011-05-05	gmsl_sat	38.8343137254902
2011-05-10	gmsl_sat	40.2543137254902
2011-05-14	gmsl_sat	42.444313725490204
2011-05-19	gmsl_sat	39.734313725490196
2011-05-24	gmsl_sat	43.3743137254902
2011-05-29	gmsl_sat	42.8643137254902
2011-06-03	gmsl_sat	43.484313725490196
2011-06-08	gmsl_sat	43.5043137254902
2011-06-13	gmsl_sat	44.1343137254902
2011-06-18	gmsl_sat	44.3043137254902
2011-06-23	gmsl_sat	46.484313725490196
2011-06-28	gmsl_sat	44.1343137254902
2011-07-03	gmsl_sat	44.6143137254902
2011-07-08	gmsl_sat	42.8543137254902
2011-07-13	gmsl_sat	43.8043137254902
2011-07-23	gmsl_sat	42.8743137254902
2011-07-28	gmsl_sat	42.844313725490196
2011-08-02	gmsl_sat	43.7443137254902
2011-08-07	gmsl_sat	44.734313725490196
2011-08-12	gmsl_sat	46.3943137254902
2011-08-22	gmsl_sat	46.6543137254902
2011-08-27	gmsl_sat	47.6143137254902
2011-09-01	gmsl_sat	46.0143137254902
2011-09-05	gmsl_sat	45.2643137254902
2011-09-10	gmsl_sat	44.2743137254902
2011-09-15	gmsl_sat	41.2743137254902
2011-09-20	gmsl_sat	43.8043137254902
2011-09-25	gmsl_sat	44.3743137254902
2011-09-30	gmsl_sat	46.174313725490194
2011-10-05	gmsl_sat	46.3843137254902
2011-10-10	gmsl_sat	48.444313725490204
2011-10-15	gmsl_sat	48.204313725490195
2011-10-20	gmsl_sat	49.5443137254902
2011-10-25	gmsl_sat	44.0843137254902
2011-10-30	gmsl_sat	45.194313725490204
2011-11-04	gmsl_sat	44.2243137254902
2011-11-09	gmsl_sat	44.564313725490194
2011-11-14	gmsl_sat	40.5243137254902
2011-11-19	gmsl_sat	45.424313725490194
2011-11-24	gmsl_sat	45.3543137254902
2011-11-29	gmsl_sat	48.1143137254902
2011-12-04	gmsl_sat	46.5343137254902
2011-12-09	gmsl_sat	48.7843137254902
2011-12-14	gmsl_sat	47.0543137254902
2011-12-19	gmsl_sat	49.5543137254902
2011-12-23	gmsl_sat	49.6543137254902
2011-12-28	gmsl_sat	49.1343137254902
2012-01-02	gmsl_sat	46.814313725490194
2012-01-07	gmsl_sat	51.2743137254902
2012-01-12	gmsl_sat	47.7243137254902
2012-01-17	gmsl_sat	51.0143137254902
2012-01-22	gmsl_sat	49.4343137254902
2012-01-27	gmsl_sat	52.4343137254902
2012-02-01	gmsl_sat	50.0743137254902
2012-02-06	gmsl_sat	50.804313725490196
2012-02-11	gmsl_sat	50.1543137254902
2012-02-26	gmsl_sat	50.234313725490196
2012-03-02	gmsl_sat	46.6843137254902
2012-03-07	gmsl_sat	49.5243137254902
2012-03-27	gmsl_sat	53.1343137254902
2012-04-06	gmsl_sat	51.0043137254902
2012-04-16	gmsl_sat	50.5643137254902
2012-04-26	gmsl_sat	50.8243137254902
2012-05-06	gmsl_sat	51.5743137254902
2012-05-13	gmsl_sat	54.594313725490196
2012-05-15	gmsl_sat	53.7643137254902
2012-05-24	gmsl_sat	52.3643137254902
2012-05-25	gmsl_sat	52.984313725490196
2012-06-04	gmsl_sat	54.5343137254902
2012-06-04	gmsl_sat	52.3743137254902
2012-06-14	gmsl_sat	55.9943137254902
2012-06-15	gmsl_sat	56.7743137254902
2012-06-23	gmsl_sat	53.9443137254902
2012-06-24	gmsl_sat	54.4043137254902
2012-06-30	gmsl_sat	55.4043137254902
2012-07-04	gmsl_sat	53.9943137254902
2012-07-11	gmsl_sat	56.1043137254902
2012-07-14	gmsl_sat	57.2543137254902
2012-07-22	gmsl_sat	58.8243137254902
2012-07-24	gmsl_sat	58.484313725490196
2012-08-02	gmsl_sat	56.2943137254902
2012-08-03	gmsl_sat	56.4343137254902
2012-08-09	gmsl_sat	58.9243137254902
2012-08-13	gmsl_sat	55.9543137254902
2012-08-23	gmsl_sat	52.0143137254902
2012-08-28	gmsl_sat	54.0743137254902
2012-09-02	gmsl_sat	54.6943137254902
2012-09-08	gmsl_sat	54.3943137254902
2012-09-12	gmsl_sat	53.664313725490196
2012-09-19	gmsl_sat	56.0243137254902
2012-09-22	gmsl_sat	57.1343137254902
2012-09-26	gmsl_sat	54.7443137254902
2012-10-02	gmsl_sat	57.054313725490196
2012-10-04	gmsl_sat	57.5043137254902
2012-10-12	gmsl_sat	58.4743137254902
2012-10-14	gmsl_sat	56.6343137254902
2012-10-21	gmsl_sat	55.734313725490196
2012-10-25	gmsl_sat	54.8743137254902
2012-10-31	gmsl_sat	55.1343137254902
2012-11-02	gmsl_sat	55.7943137254902
2012-11-09	gmsl_sat	59.0043137254902
2012-11-10	gmsl_sat	57.054313725490196
2012-11-20	gmsl_sat	58.3743137254902
2012-11-20	gmsl_sat	57.2543137254902
2012-11-30	gmsl_sat	55.8843137254902
2012-12-01	gmsl_sat	55.8843137254902
2012-12-10	gmsl_sat	58.8743137254902
2012-12-12	gmsl_sat	56.7643137254902
2012-12-19	gmsl_sat	53.5343137254902
2012-12-20	gmsl_sat	56.0443137254902
2012-12-27	gmsl_sat	54.0443137254902
2012-12-30	gmsl_sat	56.9243137254902
2013-01-07	gmsl_sat	57.8243137254902
2013-01-09	gmsl_sat	57.054313725490196
2013-01-18	gmsl_sat	56.5143137254902
2013-01-19	gmsl_sat	57.0743137254902
2013-01-29	gmsl_sat	60.844313725490196
2013-01-29	gmsl_sat	59.2743137254902
2013-02-05	gmsl_sat	58.3643137254902
2013-02-08	gmsl_sat	58.5143137254902
2013-02-13	gmsl_sat	59.094313725490196
2013-02-18	gmsl_sat	56.0243137254902
2013-02-23	gmsl_sat	58.0043137254902
2013-02-27	gmsl_sat	57.804313725490196
2013-03-09	gmsl_sat	59.3843137254902
2013-03-19	gmsl_sat	58.2043137254902
2013-03-22	gmsl_sat	55.594313725490196
2013-03-25	gmsl_sat	57.1443137254902
2013-04-01	gmsl_sat	58.3843137254902
2013-04-12	gmsl_sat	55.1343137254902
2013-04-18	gmsl_sat	56.1143137254902
2013-04-23	gmsl_sat	52.5643137254902
2013-04-28	gmsl_sat	58.7743137254902
2013-04-30	gmsl_sat	53.554313725490196
2013-05-08	gmsl_sat	60.0343137254902
2013-05-08	gmsl_sat	59.1043137254902
2013-05-19	gmsl_sat	59.7243137254902
2013-05-28	gmsl_sat	56.2943137254902
2013-05-30	gmsl_sat	58.2643137254902
2013-06-07	gmsl_sat	56.1543137254902
2013-06-09	gmsl_sat	53.984313725490196
2013-06-16	gmsl_sat	54.844313725490196
2013-06-26	gmsl_sat	56.3243137254902
2013-07-06	gmsl_sat	55.2743137254902
2013-07-16	gmsl_sat	54.9943137254902
2013-07-26	gmsl_sat	56.484313725490196
2013-08-05	gmsl_sat	56.2143137254902
2013-08-15	gmsl_sat	51.9243137254902
2013-08-25	gmsl_sat	51.9743137254902
2013-09-02	gmsl_sat	55.6543137254902
2013-09-16	gmsl_sat	51.484313725490196
2013-09-24	gmsl_sat	53.3743137254902
2013-10-04	gmsl_sat	54.5343137254902
2013-10-13	gmsl_sat	55.0143137254902
2013-10-23	gmsl_sat	58.1243137254902
2013-11-02	gmsl_sat	59.5743137254902
2013-11-12	gmsl_sat	57.6543137254902
2013-11-22	gmsl_sat	56.7943137254902
2013-12-02	gmsl_sat	55.9543137254902
2013-12-12	gmsl_sat	53.5643137254902
2013-12-22	gmsl_sat	55.5343137254902
2014-01-01	gmsl_sat	56.914313725490196
2014-01-11	gmsl_sat	56.8343137254902
2014-01-20	gmsl_sat	56.9343137254902
2014-01-30	gmsl_sat	55.0043137254902
2014-02-09	gmsl_sat	57.0343137254902
2014-02-19	gmsl_sat	59.6143137254902
2014-03-01	gmsl_sat	59.3743137254902
2014-03-11	gmsl_sat	59.7443137254902
2014-03-21	gmsl_sat	58.554313725490196
2014-03-31	gmsl_sat	58.3243137254902
2014-04-10	gmsl_sat	58.7843137254902
2014-04-20	gmsl_sat	58.9543137254902
2014-04-30	gmsl_sat	56.7143137254902
2014-05-09	gmsl_sat	56.4443137254902
2014-05-19	gmsl_sat	56.6143137254902
2014-05-29	gmsl_sat	57.594313725490196
2014-06-08	gmsl_sat	56.6343137254902
2014-06-18	gmsl_sat	58.7943137254902
2014-06-28	gmsl_sat	60.234313725490196
2014-07-08	gmsl_sat	61.0443137254902
2014-07-18	gmsl_sat	60.6243137254902
2014-07-28	gmsl_sat	57.6943137254902
2014-08-07	gmsl_sat	59.594313725490196
2014-08-17	gmsl_sat	61.1843137254902
2014-08-27	gmsl_sat	61.4343137254902
2014-09-05	gmsl_sat	60.9443137254902
2014-09-15	gmsl_sat	60.5743137254902
2014-09-25	gmsl_sat	57.7143137254902
2014-10-05	gmsl_sat	59.8243137254902
2014-10-15	gmsl_sat	63.1543137254902
2014-10-25	gmsl_sat	62.7243137254902
2014-11-04	gmsl_sat	60.1343137254902
2014-11-14	gmsl_sat	60.1543137254902
2014-11-24	gmsl_sat	56.7443137254902
2014-12-04	gmsl_sat	58.1343137254902
2014-12-13	gmsl_sat	66.45431372549021
2014-12-24	gmsl_sat	63.984313725490196
2015-01-02	gmsl_sat	60.1043137254902
2015-01-12	gmsl_sat	63.304313725490196
2015-01-22	gmsl_sat	63.1943137254902
2015-02-01	gmsl_sat	65.1343137254902
2015-02-11	gmsl_sat	65.6343137254902
2015-02-21	gmsl_sat	67.7943137254902
2015-03-03	gmsl_sat	66.8343137254902
2015-03-13	gmsl_sat	65.4943137254902
2015-03-23	gmsl_sat	65.19431372549019
2015-04-01	gmsl_sat	66.4643137254902
2015-04-11	gmsl_sat	67.6343137254902
2015-04-21	gmsl_sat	66.9943137254902
2015-05-01	gmsl_sat	66.45431372549021
2015-05-11	gmsl_sat	65.2743137254902
2015-05-21	gmsl_sat	63.734313725490196
2015-05-31	gmsl_sat	65.9943137254902
2015-06-10	gmsl_sat	67.1043137254902
2015-06-20	gmsl_sat	67.7343137254902
2015-06-30	gmsl_sat	68.6343137254902
2015-07-10	gmsl_sat	67.4043137254902
2015-07-19	gmsl_sat	67.6543137254902
2015-07-29	gmsl_sat	67.5943137254902
2015-08-08	gmsl_sat	69.2643137254902
2015-08-18	gmsl_sat	67.8443137254902
2015-08-28	gmsl_sat	71.6043137254902
2015-09-07	gmsl_sat	71.8143137254902
2015-09-17	gmsl_sat	69.9843137254902
2015-09-27	gmsl_sat	71.66431372549019
2015-10-07	gmsl_sat	72.22431372549019
2015-10-17	gmsl_sat	72.91431372549019
2015-10-27	gmsl_sat	75.0343137254902
2015-11-05	gmsl_sat	71.50431372549019
2015-11-15	gmsl_sat	68.0643137254902
2015-11-25	gmsl_sat	71.0943137254902
2015-12-05	gmsl_sat	71.8143137254902
2015-12-15	gmsl_sat	70.7443137254902
2015-12-25	gmsl_sat	70.0343137254902
2016-01-04	gmsl_sat	66.2843137254902
2016-01-14	gmsl_sat	69.97431372549019
2016-01-24	gmsl_sat	73.8443137254902
2016-02-03	gmsl_sat	70.5643137254902
2016-02-13	gmsl_sat	73.3343137254902
2016-02-15	gmsl_sat	70.1843137254902
2016-02-23	gmsl_sat	71.3443137254902
2016-03-04	gmsl_sat	72.01931372549019
2016-03-13	gmsl_sat	69.45431372549021
2016-03-14	gmsl_sat	70.94431372549019
2016-03-23	gmsl_sat	73.8443137254902
2016-03-23	gmsl_sat	73.47431372549019
2016-04-02	gmsl_sat	72.20431372549021
2016-04-02	gmsl_sat	72.0843137254902
2016-04-12	gmsl_sat	71.47431372549019
2016-04-12	gmsl_sat	71.9343137254902
2016-04-22	gmsl_sat	71.1143137254902
2016-04-22	gmsl_sat	70.44431372549019
2016-05-02	gmsl_sat	70.4943137254902
2016-05-02	gmsl_sat	70.6343137254902
2016-05-12	gmsl_sat	70.5793137254902
2016-05-22	gmsl_sat	69.9343137254902
2016-06-01	gmsl_sat	72.7843137254902
2016-06-11	gmsl_sat	71.7743137254902
2016-06-11	gmsl_sat	73.47431372549019
2016-06-21	gmsl_sat	74.3543137254902
2016-07-01	gmsl_sat	71.9943137254902
2016-07-11	gmsl_sat	70.66431372549019
2016-07-11	gmsl_sat	71.5743137254902
2016-07-21	gmsl_sat	71.1393137254902
2016-07-31	gmsl_sat	68.89431372549019
2016-08-10	gmsl_sat	67.9243137254902
2016-08-19	gmsl_sat	66.8993137254902
2016-08-29	gmsl_sat	70.4643137254902
2016-08-29	gmsl_sat	70.45431372549021
2016-09-08	gmsl_sat	70.7993137254902
2016-09-18	gmsl_sat	70.2093137254902
2016-09-28	gmsl_sat	68.0243137254902
2016-10-08	gmsl_sat	66.5643137254902
2016-10-18	gmsl_sat	68.69431372549019
2016-10-28	gmsl_sat	69.4343137254902
2016-11-07	gmsl_sat	71.0543137254902
2016-11-17	gmsl_sat	71.5143137254902
2016-11-27	gmsl_sat	75.3543137254902
2016-12-06	gmsl_sat	73.2143137254902
2016-12-17	gmsl_sat	71.20431372549021
2016-12-27	gmsl_sat	70.0443137254902
2017-01-06	gmsl_sat	70.41431372549019
2017-01-15	gmsl_sat	71.44431372549019
2017-01-25	gmsl_sat	69.8043137254902
2017-02-04	gmsl_sat	68.17431372549021
2017-02-14	gmsl_sat	68.1543137254902
2017-02-24	gmsl_sat	69.0743137254902
2017-03-06	gmsl_sat	70.47431372549019
2017-03-16	gmsl_sat	70.6043137254902
2017-03-26	gmsl_sat	71.70431372549021
2017-04-05	gmsl_sat	73.6243137254902
2017-04-15	gmsl_sat	72.2743137254902
2017-04-25	gmsl_sat	71.8743137254902
2017-05-04	gmsl_sat	71.0943137254902
2017-05-14	gmsl_sat	71.1043137254902
2017-05-24	gmsl_sat	67.95431372549021
2017-06-03	gmsl_sat	71.5943137254902
2017-06-13	gmsl_sat	70.95431372549021
2017-06-23	gmsl_sat	70.6843137254902
2017-07-03	gmsl_sat	71.6443137254902
2017-07-13	gmsl_sat	72.5143137254902
2017-07-23	gmsl_sat	72.0143137254902
2017-08-02	gmsl_sat	75.5743137254902
2017-08-12	gmsl_sat	73.94431372549019
2017-08-21	gmsl_sat	72.8243137254902
2017-08-31	gmsl_sat	72.2943137254902
2017-09-10	gmsl_sat	73.95431372549021
2017-09-20	gmsl_sat	73.5143137254902
2017-09-30	gmsl_sat	71.3743137254902
2017-10-10	gmsl_sat	70.2743137254902
2017-10-20	gmsl_sat	71.8743137254902
2017-10-30	gmsl_sat	73.67431372549021
2017-11-09	gmsl_sat	75.5543137254902
2017-11-19	gmsl_sat	75.3643137254902
2017-11-29	gmsl_sat	76.6443137254902
2017-12-08	gmsl_sat	75.9943137254902
2017-12-18	gmsl_sat	76.2343137254902
2017-12-28	gmsl_sat	74.16431372549019
2018-01-07	gmsl_sat	74.1143137254902
2018-01-17	gmsl_sat	73.6243137254902
2018-01-27	gmsl_sat	74.94431372549019
2018-02-06	gmsl_sat	75.8843137254902
2018-02-16	gmsl_sat	73.7343137254902
2018-02-26	gmsl_sat	72.72431372549019
2018-03-08	gmsl_sat	74.6143137254902
2018-03-18	gmsl_sat	75.3343137254902
2018-03-27	gmsl_sat	74.44431372549019
2018-04-06	gmsl_sat	72.9643137254902
2018-04-16	gmsl_sat	72.8243137254902
2018-04-26	gmsl_sat	73.72431372549019
2018-05-06	gmsl_sat	75.1443137254902
2018-05-16	gmsl_sat	75.3443137254902
2018-05-26	gmsl_sat	74.0843137254902
2018-06-05	gmsl_sat	74.7943137254902
2018-06-15	gmsl_sat	74.22431372549019
2018-06-25	gmsl_sat	74.2143137254902
2018-07-05	gmsl_sat	74.72431372549019
2018-07-14	gmsl_sat	77.25431372549019
2018-07-24	gmsl_sat	77.2143137254902
2018-08-03	gmsl_sat	75.9343137254902
2018-08-13	gmsl_sat	74.5743137254902
2018-08-23	gmsl_sat	75.0443137254902
2018-09-02	gmsl_sat	75.72431372549019
2018-09-12	gmsl_sat	77.8143137254902
2018-09-22	gmsl_sat	77.1243137254902
2018-10-02	gmsl_sat	79.0343137254902
2018-10-12	gmsl_sat	76.4043137254902
2018-10-22	gmsl_sat	77.4643137254902
2018-10-31	gmsl_sat	79.92431372549021
2018-11-10	gmsl_sat	78.3643137254902
2018-11-20	gmsl_sat	77.9343137254902
2018-11-30	gmsl_sat	76.6443137254902
2018-12-10	gmsl_sat	76.3143137254902
2018-12-20	gmsl_sat	76.3543137254902
2018-12-30	gmsl_sat	77.8843137254902
2019-01-09	gmsl_sat	77.3043137254902
2019-01-19	gmsl_sat	82.7843137254902
2019-01-29	gmsl_sat	79.0843137254902
2019-02-08	gmsl_sat	80.4843137254902
2019-02-17	gmsl_sat	79.1043137254902
2019-02-23	gmsl_sat	79.5443137254902
2019-03-11	gmsl_sat	80.4843137254902
2019-03-19	gmsl_sat	83.1743137254902
2019-03-29	gmsl_sat	81.2743137254902
2019-04-06	gmsl_sat	79.2443137254902
2019-04-18	gmsl_sat	79.17431372549021
2019-04-28	gmsl_sat	82.0743137254902
2019-05-08	gmsl_sat	84.39431372549019
2019-05-18	gmsl_sat	82.3943137254902
2019-05-28	gmsl_sat	80.8143137254902
2019-06-06	gmsl_sat	79.3043137254902
2019-06-16	gmsl_sat	83.0843137254902
2019-06-26	gmsl_sat	83.2343137254902
2019-07-06	gmsl_sat	84.9043137254902
2019-07-16	gmsl_sat	83.4843137254902
2019-07-26	gmsl_sat	82.3043137254902
2019-08-05	gmsl_sat	81.2843137254902
2019-08-15	gmsl_sat	84.0243137254902
2019-08-25	gmsl_sat	85.6743137254902
2019-09-04	gmsl_sat	84.3643137254902
2019-09-14	gmsl_sat	83.4943137254902
2019-09-23	gmsl_sat	83.0443137254902
2019-10-03	gmsl_sat	80.8043137254902
2019-10-13	gmsl_sat	82.2343137254902
2019-10-23	gmsl_sat	82.2643137254902
2019-11-02	gmsl_sat	81.5943137254902
2019-11-12	gmsl_sat	85.3843137254902
2019-11-22	gmsl_sat	83.4043137254902
2019-12-02	gmsl_sat	82.5443137254902
2019-12-12	gmsl_sat	84.3343137254902
2019-12-22	gmsl_sat	83.1743137254902
2020-01-01	gmsl_sat	84.1843137254902
2020-01-11	gmsl_sat	81.3943137254902
2020-01-20	gmsl_sat	79.2443137254902
2020-01-28	gmsl_sat	80.6543137254902
2020-02-11	gmsl_sat	85.3743137254902
2020-02-19	gmsl_sat	84.0743137254902
2020-02-29	gmsl_sat	82.2343137254902
2020-03-10	gmsl_sat	84.0943137254902
2020-03-20	gmsl_sat	80.70431372549021
2020-03-30	gmsl_sat	82.3143137254902
2020-04-09	gmsl_sat	84.0443137254902
2020-04-19	gmsl_sat	82.5143137254902
2020-04-29	gmsl_sat	82.9243137254902
2020-05-09	gmsl_sat	84.5443137254902
2020-05-19	gmsl_sat	84.1343137254902
2020-05-29	gmsl_sat	85.14431372549019
2020-06-08	gmsl_sat	85.89431372549019
2020-06-17	gmsl_sat	83.3543137254902
2020-06-27	gmsl_sat	86.3543137254902
2020-07-07	gmsl_sat	85.5743137254902
2020-07-17	gmsl_sat	86.1043137254902
2020-07-27	gmsl_sat	85.7843137254902
2020-08-06	gmsl_sat	84.9343137254902
2020-08-16	gmsl_sat	83.5543137254902
2020-08-26	gmsl_sat	85.00431372549019
2020-09-05	gmsl_sat	84.9143137254902
2020-09-15	gmsl_sat	83.9643137254902
2020-09-25	gmsl_sat	83.8643137254902
2021-05-21	gmsl_sat	87.7843137254902
2021-05-31	gmsl_sat	86.8643137254902
2021-06-10	gmsl_sat	83.9843137254902
2021-06-15	gmsl_sat	60.4243137254902
2021-07-01	gmsl_sat	87.7643137254902
2021-07-09	gmsl_sat	87.9743137254902
